,RHM.DE,ORCL,ASTS,JMIA,CATX,URI,HDMG.DE,LUNR,HAG.DE,SPY,META,NNE,TSM,RGTI,CCJ,SLV,QBTS,CAT,DE,GOOGL,LDO.MI,BEAM,RKLB,OKLO,BTC-USD,SOUN,TCEHY,GLD,MSFT,IONQ,SOL-USD,HO.PA,NVDA,ETH-USD,AMPX,LLY,BA.L,NURO,AAPL,VKTX
2020-11-05 00:00:00,69.48,54.8475,,19.34,4.018,188.47,,,10.88,328.363,294.68,,87.5233,,9.13552,23.61,,156.092,240.337,87.8068,,36.59,,,15558.93,,,182.93,215.282,,1.401,,14.1208,418.26,,140.709,,,115.666,6.165
2020-11-06 00:00:00,67.28,54.9832,10.01,18.95,3.988,191.46,,,10.58,328.287,293.41,,88.4717,,9.20465,23.79,,154.375,241.927,87.6686,,36.13,,,15612.12,,,183.19,215.701,,1.901,,14.5213,456.11,,138.015,,,115.538,6.05
2020-11-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,14831.86,,,,,,2.026,,,437.39,,,,,,
2020-11-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,15520.06,,,,,,2.158,,,455.05,,,,,,
2020-11-09 00:00:00,71.3,55.0229,10.03,16.0,4.2,205.82,,,10.55,332.43,278.77,,86.168,,9.4022,22.5,,163.5,243.118,87.7528,,36.93,,,15253.8,,,175.08,210.544,,2.03,,13.5928,442.93,,137.609,,,113.228,6.08
2020-11-10 00:00:00,78.56,54.8574,10.07,12.91,4.232,209.27,,,10.69,331.935,272.43,,84.8415,,9.52055,22.43,,164.901,248.094,86.5722,,37.68,,,15381.51,,,175.66,203.445,,2.268,,12.734,454.08,,141.681,,,112.889,6.2
2020-11-11 00:00:00,76.1,55.3715,,12.96,3.872,207.25,,,10.8,334.392,276.48,,87.9595,,10.0047,22.52,,162.168,243.585,87.0459,,37.86,,,15810.4,,,174.9,208.767,,2.002,,13.3801,466.58,,139.958,,,116.324,6.1
2020-11-12 00:00:00,74.8,54.6454,10.11,13.57,3.8,201.92,,,10.9,331.147,275.08,,86.932,,9.50062,22.55,,161.862,242.284,86.8263,,34.34,,,16226.29,,,175.96,207.714,,1.908,,13.4191,462.43,,137.044,,,116.052,6.09
2020-11-13 00:00:00,73.24,55.0911,,14.69,3.732,207.27,,,10.94,335.743,276.95,,90.2228,,9.52055,22.9,,164.328,245.979,88.2929,,36.42,,,16319.21,,,177.16,208.727,,2.014,,13.2592,476.59,,138.372,,,116.099,6.09
2020-11-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,16035.72,,,,,,1.918,,,462.12,,,,,,
2020-11-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,15942.33,,,,,,2.043,,,446.6,,,,,,
2020-11-16 00:00:00,75.8,55.3229,10.085,15.4,3.716,217.83,,,10.95,339.916,278.96,,96.0796,,9.45111,23.02,,165.729,253.118,88.3811,,36.88,,,16728.02,,,177.15,209.433,,2.263,,13.4768,461.5,,136.619,,,117.111,6.22
2020-11-17 00:00:00,75.52,55.2942,10.09,17.22,3.735,214.62,,,11.09,338.105,275.0,,92.6321,,9.52055,22.74,,164.525,252.235,87.7648,,38.29,,,17604.11,,,176.5,206.757,,2.201,,13.3851,480.72,,137.213,,,116.225,6.42
2020-11-18 00:00:00,74.36,54.4523,10.16,20.47,3.645,216.25,,,11.66,334.019,271.97,,93.8115,,9.56039,22.55,,165.335,251.371,86.7176,,37.82,,,17835.16,,,175.49,204.034,,2.116,,13.3911,480.23,,136.222,,,114.89,6.26
2020-11-19 00:00:00,75.38,54.6454,10.11,24.23,3.626,217.0,,,11.51,335.447,272.94,,93.5026,,9.74867,22.42,,165.473,249.693,87.6109,,39.52,,,17886.25,,,175.16,205.33,,2.087,,13.4031,472.5,,139.353,,,115.489,6.21
2020-11-20 00:00:00,76.5,53.9194,10.16,24.74,3.612,219.8,,,12.4,333.15,269.7,,92.2638,,9.82637,22.49,,164.841,252.582,86.5055,,41.63,,,18626.02,,,175.69,203.376,,2.103,,13.0505,508.35,,141.374,,,114.223,6.31
2020-11-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18631.79,,,,,,2.381,,,542.24,,,,,,
2020-11-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18627.71,,,,,,2.149,,,573.53,,,,,,
2020-11-23 00:00:00,77.52,54.2879,10.1167,30.14,3.678,226.31,,,12.4,335.14,268.43,,94.9742,,9.79649,21.93,,167.278,255.075,86.0661,,42.47,,,18421.21,,,172.23,203.102,,2.279,,13.1033,609.29,,139.323,,,110.826,6.35
2020-11-24 00:00:00,79.24,55.73,10.1,30.4,3.65,237.91,,,11.94,340.539,276.92,,93.5312,,10.2119,21.63,,169.29,255.453,87.8765,,41.56,,,19126.95,,,169.59,206.717,,2.281,,12.9218,603.03,,140.829,,,112.103,6.26
2020-11-25 00:00:00,78.0,55.5745,10.12,37.61,3.629,230.46,,,11.7,340.001,275.59,,94.3563,,10.0246,21.72,,167.14,250.507,87.8879,,44.69,,,18777.45,,,169.51,206.727,,2.266,,13.1973,569.49,,140.68,,,112.948,6.36
2020-11-26 00:00:00,76.42,,,,,,,,12.0,,,,,,,,,,,,,,,,17199.82,,,,,,1.915,,,521.4,,,,,,
2020-11-27 00:00:00,76.72,55.9123,10.12,36.89,3.674,232.91,,,12.46,340.969,277.81,,95.5654,,10.0645,21.05,,167.554,255.889,89.0283,,47.66,9.82,,16991.34,,,167.79,208.055,,1.863,,13.2243,514.53,,143.285,,,113.497,6.68
2020-11-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,17784.84,,,,,,1.889,,,542.82,,,,,,
2020-11-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18161.34,,,,,,1.917,,,570.73,,,,,,
2020-11-30 00:00:00,74.56,55.8746,10.125,32.17,3.745,226.98,,,12.41,339.437,276.97,,93.9003,,9.95488,21.05,,166.123,255.561,87.4031,,50.0,9.95,,19490.32,,,166.67,206.921,,1.967,,13.3641,609.8,,141.532,,,115.894,6.43
2020-12-01 00:00:00,77.6,56.8621,10.21,27.81,3.751,233.64,,,12.22,343.16,286.55,,97.6253,,9.85526,22.3,,165.798,249.236,89.4438,,54.86,9.97,,18952.18,,,170.18,208.993,,1.976,,13.3531,591.03,,141.442,,,119.457,6.26
2020-12-02 00:00:00,76.96,57.1919,10.21,32.7,3.82,231.4,,,12.33,343.888,287.52,,96.3412,,10.1232,22.33,,166.4,253.02,90.9189,,57.22,10.05,,19134.12,,,171.46,208.182,,2.122,,13.5068,597.59,,141.076,,,119.813,6.23
2020-12-03 00:00:00,77.22,57.3752,10.2,33.34,4.943,236.95,,,12.25,343.792,281.85,,96.3017,,10.0246,22.43,,167.14,246.842,90.763,,58.48,10.05,,19482.7,,,172.81,207.087,,2.099,,13.3631,616.67,,140.046,,,119.675,6.3
2020-12-04 00:00:00,78.94,58.0427,10.205,31.54,4.415,245.62,,,12.58,346.759,279.7,,100.399,,10.9979,22.48,,174.38,247.518,90.8587,,60.06,10.06,,18670.06,,,172.32,207.205,,1.853,,13.5248,568.96,,144.267,,,119.007,6.33
2020-12-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19021.04,,,,,,1.982,,,591.23,,,,,,
2020-12-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19145.13,,,,,,1.853,,,593.55,,,,,,
2020-12-07 00:00:00,78.72,57.8872,10.235,33.25,4.31,246.48,,,12.53,346.031,285.58,,102.975,,12.0708,22.82,,171.027,246.197,90.5233,,67.68,10.2,,19126.24,,,174.89,207.136,,1.831,,13.5728,591.0,,143.265,,,120.47,6.08
2020-12-08 00:00:00,78.3,57.1434,10.26,35.5,4.274,243.0,,,12.54,347.055,283.4,,102.245,,12.0708,22.82,,171.145,246.763,90.2394,,75.26,10.19,,18471.96,,,175.5,208.797,,1.663,,13.3171,555.78,,145.088,,,121.069,6.245
2020-12-09 00:00:00,79.4,57.8199,10.26,33.44,4.2,246.75,,,12.5,343.945,277.92,,101.06,,11.485,22.23,,172.339,248.938,88.5719,,72.84,10.3,,18560.06,,,172.5,204.732,,1.659,,12.8978,577.01,,153.538,,,118.543,5.98
2020-12-10 00:00:00,78.68,57.5782,10.38,37.81,4.234,241.98,,,12.54,343.83,277.12,,100.873,,12.3786,22.32,,171.155,247.578,88.0633,,77.5,10.25,,18334.59,,,172.17,203.504,,1.569,,12.9398,563.25,,156.462,,,119.968,6.13
2020-12-11 00:00:00,78.64,58.6716,10.32,38.13,4.14,240.76,,,13.06,343.427,273.55,,100.686,,13.2433,22.26,,171.589,249.871,88.4195,,78.35,10.35,,18131.57,,,172.49,206.131,,1.439,,12.9807,550.67,,155.52,,,119.163,6.29
2020-12-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18886.51,,,,,,1.492,,,571.6,,,,,,
2020-12-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19111.32,,,,,,1.57,,,588.62,,,,,,
2020-12-14 00:00:00,80.06,58.8182,10.32,37.03,4.112,238.89,,,14.1,341.897,274.19,,100.232,,13.1935,22.16,,170.405,246.882,87.2966,,83.91,10.3,,19285.96,,,171.54,207.048,,1.594,,13.2752,588.21,,153.45,,,118.543,6.71
2020-12-15 00:00:00,83.28,59.882,10.32,36.29,4.177,238.98,,,14.7,346.512,275.55,,101.701,,13.849,22.8,,173.936,255.929,87.7359,,77.7,10.3412,,19472.69,,,173.94,206.98,,1.761,,13.3271,588.63,,162.701,,,124.475,6.7
2020-12-16 00:00:00,84.76,60.7734,11.5,39.29,4.859,232.49,,,14.16,347.055,275.67,,101.811,,13.4027,23.62,,171.787,255.085,87.5422,,72.15,10.44,,21397.23,,,174.9,211.962,,1.783,,13.2093,634.98,,167.2,,,124.409,6.52
2020-12-17 00:00:00,86.08,61.5767,11.0,39.14,4.8,229.16,,,14.25,348.988,274.48,,100.893,,13.045,24.15,,171.471,258.412,86.7111,,72.1,10.3,,22963.81,,,176.74,212.097,,1.68,,13.3081,645.57,,167.754,,,125.283,6.41
2020-12-18 00:00:00,86.84,62.9801,11.0,42.51,4.4,227.54,,,13.99,347.6,276.4,,101.267,,13.2632,23.96,,173.177,264.44,85.9993,,72.35,10.34,,23029.28,,,176.44,211.286,,1.703,,13.2393,651.79,,166.565,,,123.307,6.42
2020-12-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,23919.63,,,,,,1.67,,,663.87,,,,,,
2020-12-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,23484.48,,,,,,1.562,,,635.82,,,,,,
2020-12-21 00:00:00,84.2,62.4175,11.55,41.76,4.556,229.55,,,13.78,346.356,272.79,,101.791,,13.1536,24.38,,172.427,261.56,86.4148,,89.14,10.23,,23184.78,,,175.88,215.164,,1.533,,13.2991,617.46,,164.019,,,124.821,6.42
2020-12-22 00:00:00,85.7,63.0683,12.04,47.67,4.49,227.39,,,14.0,345.763,267.09,,100.932,,13.065,23.43,,168.994,263.03,85.7003,,88.52,10.24,,23723.85,,,174.49,216.463,,1.489,,13.2452,629.65,,162.029,,,128.376,6.33
2020-12-23 00:00:00,86.58,63.2119,12.65,46.44,4.758,230.93,,,13.78,346.08,268.11,,100.763,,13.4714,23.8,,170.76,261.749,86.0993,,90.65,10.25,,23270.64,,,175.65,213.641,,1.197,,12.9767,583.82,,160.8,,,127.471,6.29
2020-12-24 00:00:00,,62.8821,13.42,43.62,4.7,232.62,,,,347.439,267.4,,102.906,,13.4415,23.96,,171.845,262.98,86.3948,,87.84,10.3,,23676.98,,,176.35,215.322,,1.361,,12.9607,612.44,,161.969,,,128.464,6.2
2020-12-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,24565.54,,,,,,1.447,,,621.86,,,,,,
2020-12-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,26376.78,,,,,,1.324,,,633.46,,,,,,
2020-12-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,26473.92,,,,,,1.301,,,686.38,,,,,,
2020-12-28 00:00:00,86.1,62.7979,14.35,40.36,4.68,226.99,,,14.09,350.414,277.0,,103.084,,13.5611,24.43,,170.721,261.322,88.3776,,95.63,10.32,,26826.48,,,175.71,217.441,,1.515,,12.8678,725.51,,161.81,,,133.07,5.89
2020-12-29 00:00:00,87.62,62.3987,14.0,39.92,4.5,226.43,,,13.9,349.754,276.78,,102.501,,13.4126,24.39,,169.064,259.196,87.5705,,88.67,10.29,,27011.57,,,176.35,216.65,,1.667,,12.9108,728.62,,161.889,,,131.283,5.63
2020-12-30 00:00:00,86.58,62.3413,13.29,42.56,4.51,230.06,,,13.95,350.243,271.87,,105.748,,13.3031,24.76,,172.309,260.745,86.499,,82.52,10.42,,28731.52,,,177.7,214.286,,1.535,,13.1123,745.76,,162.316,,,130.173,5.84
2020-12-31 00:00:00,,62.6206,13.58,40.35,4.5,231.91,,,,352.023,273.16,,105.886,,13.313,24.57,,174.212,263.586,87.3154,,81.64,10.11,,29110.37,,,178.36,215.0,,1.51,,13.0216,740.92,,164.079,,,129.171,5.63
2021-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,29340.43,,,,,,1.845,,,730.81,,,,,,
2021-01-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,32198.69,,,,,,1.799,,,772.68,,,,,,
2021-01-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,33148.12,,,,,,2.176,,,993.13,,,,,,
2021-01-04 00:00:00,87.9,61.7124,12.95,35.68,5.365,229.65,,,14.08,347.236,268.94,,108.463,,13.3031,25.35,,174.322,262.206,85.9948,,83.14,10.3,,31387.02,,,182.33,210.429,,2.491,,13.0804,1014.43,,160.82,,,125.979,5.8
2021-01-05 00:00:00,87.0,60.9467,13.09,36.24,5.305,235.57,,,14.33,349.63,270.97,,109.519,,14.4756,25.67,,175.762,268.71,86.6882,,84.07,10.3525,,34310.41,,,182.87,210.623,,2.166,,13.3711,1112.74,,161.632,,,127.52,5.81
2021-01-06 00:00:00,87.3,60.8011,12.94,33.21,14.2,256.55,,,14.11,351.715,263.31,,112.273,,14.3261,25.34,,185.528,284.461,85.8328,,85.0,10.38,,36058.42,,,179.9,205.161,11.05,1.943,,12.5823,1179.78,,159.691,,,123.249,5.96
2021-01-07 00:00:00,88.16,61.2865,12.78,37.85,13.5,264.68,,,14.01,356.943,268.74,,117.918,,14.5842,25.26,,185.883,293.657,88.3966,,98.63,10.41,,39675.41,,,179.48,210.996,11.11,2.364,,13.3111,1244.42,,161.146,,,127.433,6.33
2021-01-08 00:00:00,88.38,61.5885,12.69,37.22,14.0,260.15,,,14.18,358.97,267.57,,115.263,,14.2166,23.51,,185.912,287.936,89.5668,,101.67,10.42,,40717.17,,,173.34,212.294,11.01,3.221,,13.2432,1217.07,,161.722,,,128.542,6.64
2021-01-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,40413.68,,,,,,3.391,,,1291.12,,,,,,
2021-01-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38455.04,,,,,,3.445,,,1272.87,,,,,,
2021-01-11 00:00:00,87.56,61.2469,12.52,36.48,19.5,257.45,,,14.39,356.561,256.84,,119.053,,14.098,23.21,,185.528,288.93,87.4973,,94.08,10.4,,34470.16,,,173.0,210.232,11.17,3.105,,13.5878,1059.98,,180.711,,,125.557,6.71
2021-01-12 00:00:00,88.4,60.6555,12.7,40.43,17.2,262.14,,,14.1,356.635,251.09,,119.448,,13.6806,23.72,,189.059,295.951,86.5577,,97.06,10.31,,33648.77,,,174.12,207.762,11.18,3.641,,13.451,1049.95,,173.767,,,125.38,6.83
2021-01-13 00:00:00,88.02,60.3069,13.35,43.3,17.9,254.45,,,14.3,357.592,251.64,,115.786,,13.591,23.44,,187.462,295.097,87.0469,,97.94,10.52,,37164.99,,,173.37,209.119,11.2,3.525,,13.4978,1116.87,,180.276,,,127.403,6.47
2021-01-14 00:00:00,88.9,59.8602,14.46,46.86,19.1,260.37,,,14.39,356.34,245.64,,122.784,,13.7503,23.71,,188.931,296.706,86.2334,,111.32,10.5,,38872.58,,,173.28,205.896,11.44,3.289,,13.1673,1197.78,,181.415,,,125.489,6.66
2021-01-15 00:00:00,87.72,60.0345,14.5,43.47,19.8,255.14,,,14.19,353.745,251.36,,121.61,,12.8757,22.95,,186.258,289.406,86.0691,,113.04,10.35,,36632.16,,,171.13,205.545,11.22,3.244,,12.8268,1165.48,,185.387,,,123.758,6.48
2021-01-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,36139.13,,,,,,3.424,,,1232.47,,,,,,
2021-01-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,36214.23,,,,,,3.824,,,1246.39,,,,,,
2021-01-18 00:00:00,87.96,,,,,,,,14.5,,,,,,,,,,,,,,,,36464.9,,,,,,3.79,,,1240.82,,,,,,
2021-01-19 00:00:00,89.46,59.5581,16.22,45.56,24.1,260.83,,,14.98,356.522,261.1,,127.512,,12.8359,23.38,,186.712,288.999,88.9012,,108.89,10.4,,36686.14,,,172.58,209.216,11.32,3.629,,12.9926,1411.21,,192.887,,,124.426,6.68
2021-01-20 00:00:00,92.66,59.8206,16.04,43.69,24.7,260.2,,,15.53,361.441,267.48,,126.86,,12.548,24.01,,185.054,294.819,93.664,,102.27,10.4248,,35008.44,,,175.39,216.835,11.32,3.72,,13.3321,1335.87,,195.591,,,128.522,6.855
2021-01-21 00:00:00,91.34,59.4798,16.2,45.57,24.1,259.22,,,15.23,361.775,272.87,,130.286,,12.3298,24.15,,184.916,299.297,93.8672,,92.63,10.42,,30856.84,,,175.28,217.451,11.5,2.989,,13.8335,1134.76,,196.631,,,133.249,6.79
2021-01-22 00:00:00,91.16,58.6528,15.88,56.96,22.4,258.59,,,15.46,360.502,274.5,,125.41,,12.2899,23.66,,184.679,298.97,94.2861,,99.51,10.5,,32875.82,,,173.9,218.407,12.0,3.338,,13.6787,1225.99,,200.326,,,135.368,6.82
2021-01-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,32085.94,,,,,,3.511,,,1237.08,,,,,,
2021-01-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,32180.86,,,,,,3.635,,,1369.55,,,,,,
2021-01-25 00:00:00,89.18,59.1788,14.85,58.79,22.0,253.52,,,15.28,361.92,278.01,,126.742,,12.6476,23.55,,180.24,292.138,94.3718,,102.5,10.46,,32487.45,,,174.05,221.855,12.09,3.704,,13.6197,1328.37,,206.358,,,139.13,7.19
2021-01-26 00:00:00,90.02,60.0533,14.17,57.91,20.9,248.21,,,14.88,361.354,282.05,,122.982,,12.8558,23.65,,180.122,290.012,95.0529,,89.77,10.45,,32736.06,,,173.62,224.58,11.91,4.045,,13.4011,1361.49,,206.725,,,139.367,7.6
2021-01-27 00:00:00,88.34,60.7823,13.02,57.37,17.8,236.27,,,14.66,352.531,272.14,,118.214,,12.538,23.42,,173.798,275.017,90.6184,,92.01,10.3,,30600.35,,,172.52,225.116,11.45,3.682,,12.8848,1254.36,,201.723,,,138.284,7.62
2021-01-28 00:00:00,88.32,59.4888,14.03,56.45,17.3,253.56,,,14.5,355.565,265.0,,122.191,,12.7063,24.72,,177.359,287.013,92.3253,,99.89,10.39,,33536.97,,,172.68,230.959,11.37,3.817,,13.0176,1350.21,,204.2,,,133.464,7.52
2021-01-29 00:00:00,87.34,58.7221,13.5,57.55,17.0,243.01,,,14.26,348.434,258.33,,118.007,,12.3388,24.99,,175.92,282.932,91.0381,,96.43,10.38,,34488.23,,,172.61,224.23,11.35,3.829,,12.9567,1395.54,,202.109,,,128.454,7.31
2021-01-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,34601.79,,,,,,4.232,,,1388.99,,,,,,
2021-01-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,33006.07,,,,,,4.257,,,1312.07,,,,,,
2021-02-01 00:00:00,87.94,59.771,14.45,62.8,16.2,253.28,,,14.37,354.233,262.01,,122.992,,14.5353,26.76,,177.735,286.288,94.3116,,98.35,10.35,,33561.36,,,174.23,231.653,11.55,4.62,,13.2033,1359.95,,197.414,,,130.576,7.51
2021-02-02 00:00:00,88.02,60.6079,14.38,61.39,19.4,250.67,,,14.48,359.249,267.08,,124.729,,13.581,24.54,,185.202,296.398,95.6094,,99.0,10.5,,35629.27,,,172.11,231.516,11.9,5.242,,13.5228,1535.64,,191.984,,,131.402,7.67
2021-02-03 00:00:00,89.16,60.4118,15.03,64.18,18.9,250.8,,,14.4,359.536,266.65,,123.811,,13.581,24.93,,184.196,295.017,102.572,,99.5,10.62,,37315.17,,,171.85,234.887,12.0,5.736,,13.4968,1638.34,,191.4,,,130.379,8.07
2021-02-04 00:00:00,89.94,61.5589,16.5,64.24,15.5,259.83,,,14.24,363.624,266.49,,124.442,,13.3628,24.48,,184.393,302.992,102.311,,104.32,10.51,,37293.47,,,168.15,233.92,11.99,6.428,,13.6307,1627.67,,195.938,,,133.746,8.31
2021-02-05 00:00:00,88.22,61.8015,16.05,61.23,16.1,265.73,,,14.38,365.046,268.1,,124.088,,13.9087,24.95,,185.686,302.962,104.064,,116.16,10.52,,37839.97,,,169.81,234.104,11.76,6.677,,13.5568,1704.2,,196.076,,,133.337,9.67
2021-02-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,40060.73,,,,,,6.117,,,1704.24,,,,,,
2021-02-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38828.27,,,,,,6.703,,,1599.61,,,,,,
2021-02-08 00:00:00,87.26,61.326,18.61,61.28,17.2,272.23,,,14.53,367.681,266.58,,128.706,,14.6639,25.39,,189.977,310.589,103.85,,120.75,10.45,,44667.93,,,171.52,234.369,11.78,7.863,,14.4025,1716.53,,199.959,,,133.482,9.47
2021-02-09 00:00:00,86.18,61.8708,22.5,65.49,17.6,277.28,,,14.2,367.433,269.45,,128.835,,15.0414,25.28,,189.809,308.93,103.396,,115.4,10.39,,46880.5,,,172.08,235.636,11.99,7.811,,14.2267,1766.48,,196.016,,,132.599,9.08
2021-02-10 00:00:00,84.86,61.4806,21.28,65.51,17.4,276.83,,,13.91,367.267,271.87,,129.821,,16.3335,25.07,,190.233,307.262,103.947,,108.56,10.43,,45229.53,,,172.71,234.71,11.88,9.096,,14.726,1748.84,,198.623,,,131.99,8.89
2021-02-11 00:00:00,86.5,60.9279,20.9,62.79,16.3,279.82,,,13.83,367.872,270.39,,135.131,,15.5584,25.09,,190.845,308.066,104.061,,104.66,10.52,,47709.69,,,171.21,236.332,11.77,9.197,,15.2124,1782.95,,197.692,,,131.735,8.71
2021-02-12 00:00:00,86.52,61.2963,20.07,62.43,16.6,286.22,,,13.99,369.69,270.5,,134.056,,15.667,25.31,,190.489,306.646,104.373,,105.0,10.46,,47951.53,,,170.69,236.821,11.8,9.242,,14.9229,1852.62,,202.288,,,131.97,8.39
2021-02-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,47141.16,,,,,,8.744,,,1816.38,,,,,,
2021-02-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49113.17,,,,,,8.731,,,1826.79,,,,,,
2021-02-15 00:00:00,86.46,,,,,,,,13.95,,,,,,,,,,,,,,,,48259.33,,,,,,8.854,,,1795.07,,,,,,
2021-02-16 00:00:00,85.5,60.3841,20.53,61.82,17.7,288.08,,,13.79,369.365,273.97,,136.001,,16.8296,25.26,,194.712,310.639,105.153,,105.25,10.48,,49134.75,,,168.24,235.569,11.7,8.3,,15.2902,1768.91,,200.782,,,129.848,8.47
2021-02-17 00:00:00,84.48,60.3356,19.41,59.39,17.0,277.81,,,13.72,369.453,273.57,,132.329,,16.6512,25.4,,194.643,305.753,105.549,,106.45,10.76,,52142.73,,,166.33,236.594,11.81,8.236,,14.868,1839.88,,201.475,,,127.55,8.27
2021-02-18 00:00:00,82.9,60.3168,18.95,54.53,15.7,274.79,,,13.68,367.881,269.39,,130.75,,15.8762,25.06,,192.344,294.153,104.91,,103.3,10.98,,51876.35,,,166.32,236.203,12.24,8.978,,14.791,1938.66,,196.265,,,126.458,7.53
2021-02-19 00:00:00,84.06,59.4016,19.35,55.92,15.7,290.01,,,14.14,367.223,261.56,,132.703,,16.4919,25.26,,201.963,323.3,104.063,,106.91,10.8,,55466.76,,,167.01,233.46,12.71,11.49,,14.8879,1953.05,,196.066,,,126.618,7.67
2021-02-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,55509.93,,,,,,9.984,,,1898.86,,,,,,
2021-02-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57354.87,,,,,,11.08,,,1927.61,,,,,,
2021-02-22 00:00:00,83.2,62.6276,17.52,51.48,14.9,298.49,,,14.3,364.396,260.33,,129.703,,16.2139,26.27,,209.795,330.639,102.342,,110.41,10.7,,54157.86,,,169.51,227.197,12.75,14.43,,14.3195,1777.8,,195.839,,,122.845,7.18
2021-02-23 00:00:00,83.34,62.676,16.4,48.71,12.3,306.36,,,14.04,364.847,265.855,,125.37,,15.9161,25.71,,211.838,330.54,102.634,,96.48,10.45,,48697.14,,,169.12,226.008,12.14,15.23,,14.1068,1571.38,,197.592,,,122.709,6.96
2021-02-24 00:00:00,84.92,62.8712,15.49,51.98,13.6,312.52,,,14.0,368.878,264.31,,128.469,,16.0545,25.94,,214.047,338.634,103.814,,97.03,10.44,,48885.21,,,169.0,227.236,14.44,17.21,,14.4623,1591.39,,199.573,,,122.207,7.09
2021-02-25 00:00:00,84.36,63.4536,13.97,46.2,14.6,295.11,,,14.18,359.985,254.69,,122.36,,16.3036,25.4,,213.416,340.957,100.434,,88.52,10.32,,48125.8,,,165.82,221.845,13.12,13.82,,13.2742,1515.44,,198.9,,,117.945,6.88
2021-02-26 00:00:00,82.62,62.686,13.84,44.31,14.0,297.38,,,13.97,358.13,257.62,,122.301,,15.5584,24.66,,207.704,342.03,100.731,,89.13,10.25,,45526.6,,,161.81,225.136,14.47,13.6,,13.6807,1425.46,,199.939,,,118.212,6.74
2021-02-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45874.17,,,,,,13.2,,,1465.61,,,,,,
2021-02-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45272.13,,,,,,13.12,,,1423.46,,,,,,
2021-03-01 00:00:00,84.86,64.2994,15.22,47.02,15.2,302.49,,,13.92,366.809,264.91,,125.4,,15.9061,24.6,,211.433,352.22,103.109,,95.58,13.95,,49169.25,,,161.53,229.551,14.6,14.98,,13.8076,1550.02,,201.485,,,124.574,7.05
2021-03-02 00:00:00,84.36,64.7758,13.3,44.27,14.1,293.42,,,13.75,363.948,259.0,,122.36,,17.1573,24.8,,207.645,344.305,102.851,,92.3,13.14,,47845.16,,,162.41,226.575,12.86,13.96,,13.3721,1482.14,,199.207,,,121.982,6.86
2021-03-03 00:00:00,86.32,65.0185,12.52,41.82,12.1,294.93,,,13.77,359.125,255.41,,119.339,,17.2569,24.28,,206.766,336.101,100.208,,83.76,12.59,,50601.83,,,160.62,220.478,11.87,14.08,,12.7719,1583.07,,197.117,,,118.998,6.82
2021-03-04 00:00:00,86.3,63.7547,12.49,38.44,10.1,288.6,,,13.14,354.683,257.64,,112.253,,16.1641,23.56,,204.705,331.076,101.328,,73.49,11.33,,48251.0,,,159.04,219.666,11.97,13.05,,12.3384,1528.99,,195.71,,,117.121,6.55
2021-03-05 00:00:00,84.26,67.9919,12.89,37.33,10.3,300.96,,,13.07,361.202,264.28,,117.306,,15.6969,23.36,,211.818,342.726,104.475,,72.6,12.5,,49094.77,,,159.14,224.386,12.7,12.55,,12.4294,1538.87,,201.931,,,118.367,6.65
2021-03-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48959.95,,,,,,13.04,,,1666.17,,,,,,
