,NVDA,MSFT,GOOGL,META,AAPL,TSM,ORCL,LLY,CAT,DE,URI,CL,COST,UBER,ENPH,SMR,CCJ,NNE,OKLO,RHM.DE,HAG.DE,HO.PA,LDO.MI,HDMG.DE,BTC-USD,ETH-USD,SOL-USD,GLD,SLV,RKLB,LUNR,ASTS,RGTI,QBTS,IONQ,VKTX,BEAM,CATX,SOUN,AMPX,JMIA,TCEHY,NURO,BDMD
2024-05-23 04:00:00,835065000.0,17211700.0,21024900.0,11747900.0,51005900.0,20873000.0,6108600.0,3025800.0,2749200.0,1736600.0,482000.0,3948900.0,1519200.0,20115000.0,5109100.0,4097900.0,3565600.0,196900.0,3848100.0,,,,,,,,,9537900.0,39911200.0,5007300.0,2139700.0,6402700.0,4459900.0,3084400.0,3948400.0,3311300.0,912700.0,379430.0,25850100.0,765600.0,3109000.0,2926500.0,,
2024-05-23 22:00:00,,,,,,,,,,,,,,,,,,,,179069.0,149745.0,136865.0,1683271.0,,,,,,,,,,,,,,,,,,,,,
2024-05-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,29197308153.0,22257061429.0,4013502065.0,,,,,,,,,,,,,,,,,100.0
2024-05-24 04:00:00,429494000.0,11855300.0,16579400.0,12024300.0,36327000.0,11908200.0,7173400.0,1778100.0,2635200.0,1511800.0,296100.0,2554800.0,1623000.0,10385900.0,5484400.0,5366500.0,2535000.0,389100.0,12863800.0,,,,,,,,,4212400.0,14534600.0,5153800.0,1303300.0,6523500.0,3143300.0,1906000.0,2592500.0,2124800.0,385400.0,675370.0,14892200.0,854500.0,3548300.0,1820700.0,,
2024-05-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,15473071741.0,10000027764.0,1875205755.0,,,,,,,,,,,,,,,,,
2024-05-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,15628433737.0,14650794791.0,2543881488.0,,,,,,,,,,,,,,,,,
2024-05-26 22:00:00,,,,,,,,,,,,,,,,,,,,115789.0,104343.0,59095.0,1284893.0,,,,,,,,,,,,,,,,,,,,,
2024-05-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,25870990717.0,18949181813.0,2745440475.0,,,,,,,,,,,,,,,,,
2024-05-27 22:00:00,,,,,,,,,,,,,,,,,,,,317008.0,184381.0,298485.0,1482186.0,,,,,,,,,,,,,,,,,,,,,
2024-05-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,32722265965.0,19846044324.0,3342283019.0,,,,,,,,,,,,,,,,,100.0
2024-05-28 04:00:00,652728000.0,15718000.0,20572200.0,10175800.0,52280100.0,13964400.0,6911400.0,2483500.0,2264900.0,1448000.0,395300.0,4276900.0,1986300.0,14213300.0,4699900.0,18035700.0,2706200.0,4410300.0,13093300.0,,,,,,,,,3809700.0,31041700.0,7648400.0,1237800.0,10165600.0,4305200.0,6791500.0,3529900.0,2288700.0,755400.0,1326680.0,20245000.0,922500.0,2564000.0,2725400.0,,
2024-05-28 22:00:00,,,,,,,,,,,,,,,,,,,,298149.0,133238.0,157234.0,2297199.0,,,,,,,,,,,,,,,,,,,,,
2024-05-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,26707072906.0,17411416736.0,2852496248.0,,,,,,,,,,,,,,,,,100.0
2024-05-29 04:00:00,557442000.0,15517100.0,23388700.0,9226200.0,53068000.0,15780000.0,4735100.0,2380000.0,3040000.0,1673500.0,559500.0,3115000.0,2282800.0,16987900.0,3980900.0,7028500.0,3027100.0,2557100.0,4999100.0,,,,,,,,,4185000.0,20708400.0,6190200.0,1709100.0,109899300.0,6412700.0,12728300.0,3103200.0,1642800.0,845200.0,1115810.0,15058500.0,895100.0,2853400.0,1666100.0,,
2024-05-29 22:00:00,,,,,,,,,,,,,,,,,,,,143892.0,79248.0,119329.0,1240688.0,,,,,,,,,,,,,,,,,,,,,
2024-05-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,29509712534.0,15065849797.0,2932316784.0,,,,,,,,,,,,,,,,,0.0
2024-05-30 04:00:00,484553000.0,28394500.0,22931500.0,10719600.0,49889100.0,9687800.0,10839600.0,1984600.0,2745800.0,1340300.0,415300.0,3148000.0,2277800.0,12689100.0,3947700.0,4458600.0,3500200.0,2646500.0,3185000.0,,,,,,,,,3068800.0,22224700.0,5039200.0,1528100.0,37830200.0,3534800.0,3573500.0,3281900.0,2359800.0,1223900.0,345190.0,17469100.0,1641500.0,4269600.0,900700.0,,
2024-05-30 22:00:00,,,,,,,,,,,,,,,,,,,,363709.0,253303.0,326051.0,3520055.0,,,,,,,,,,,,,,,,,,,,,
2024-05-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,27387283769.0,15290700646.0,2415920333.0,,,,,,,,,,,,,,,,,0.0
2024-05-31 04:00:00,613263000.0,47995300.0,37638900.0,16919800.0,75158300.0,13782600.0,12755600.0,4472100.0,8319400.0,2332100.0,859700.0,6648000.0,4360700.0,17322400.0,6043300.0,6980000.0,4629700.0,2236100.0,2949500.0,,,,,,,,,5617200.0,31957600.0,6454300.0,1206100.0,15500700.0,4421600.0,2083700.0,3052900.0,2219800.0,948800.0,1560860.0,18667400.0,897700.0,4904100.0,3015600.0,,
2024-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11641495604.0,8661024535.0,1058869941.0,,,,,,,,,,,,,,,,,
2024-06-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,17110588415.0,11126903059.0,1562269041.0,,,,,,,,,,,,,,,,,
2024-06-02 22:00:00,,,,,,,,,,,,,,,,,,,,246058.0,181366.0,161651.0,3633180.0,,,,,,,,,,,,,,,,,,,,,
2024-06-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,32401285324.0,14082454300.0,2182487608.0,,,,,,,,,,,,,,,,,5900.0
2024-06-03 04:00:00,438392000.0,17484700.0,27459100.0,11279400.0,50080500.0,12924400.0,7256300.0,2537200.0,3878600.0,1284200.0,561000.0,3197900.0,2008700.0,14922200.0,2226200.0,9213300.0,3381400.0,854100.0,4330400.0,,,,,,,,,6172600.0,18156000.0,4725100.0,1354300.0,13819500.0,2940100.0,2101000.0,4488800.0,2409900.0,1543800.0,710890.0,16634400.0,758200.0,3769900.0,1703400.0,,
2024-06-03 22:00:00,,,,,,,,,,,,,,,,,,,,316308.0,98187.0,112371.0,2355100.0,,,,,,,,,,,,,,,,,,,,,
2024-06-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,33149696545.0,13331489271.0,2057558426.0,,,,,,,,,,,,,,,,,0.0
2024-06-04 04:00:00,403324000.0,14348900.0,26879600.0,7088700.0,47471400.0,10066700.0,7368000.0,1748300.0,3706600.0,1328700.0,821400.0,3599100.0,1754500.0,12689200.0,2964500.0,8553900.0,4118200.0,469200.0,2941600.0,,,,,,,,,5509400.0,28858400.0,4188500.0,1554200.0,7824400.0,3349300.0,2521600.0,3448000.0,11381500.0,640800.0,807900.0,10778700.0,928400.0,2576000.0,1915600.0,,
2024-06-04 22:00:00,,,,,,,,,,,,,,,,,,,,118654.0,109622.0,147513.0,1925462.0,,,,,,,,,,,,,,,,,,,,,
2024-06-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,32810771409.0,15480034434.0,2405906612.0,,,,,,,,,,,,,,,,,10900.0
2024-06-05 04:00:00,528402000.0,16988000.0,22068500.0,15690500.0,54156800.0,23192600.0,5973700.0,2169000.0,2616300.0,1394800.0,382200.0,2636800.0,2080000.0,19513500.0,2612500.0,4475300.0,3605100.0,656100.0,2664100.0,,,,,,,,,5479200.0,18175300.0,4798600.0,2833600.0,15718900.0,4473600.0,3060200.0,3083100.0,3949600.0,576100.0,415730.0,16953100.0,662700.0,2876700.0,2187400.0,,
2024-06-05 22:00:00,,,,,,,,,,,,,,,,,,,,224455.0,118764.0,261001.0,2590194.0,,,,,,,,,,,,,,,,,,,,,
2024-06-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,25223152007.0,13606583873.0,1965442993.0,,,,,,,,,,,,,,,,,0.0
2024-06-06 04:00:00,664696000.0,14861300.0,23251000.0,10667300.0,41181800.0,14819100.0,7347200.0,2109000.0,2452100.0,1305400.0,504200.0,4217400.0,1735000.0,25871500.0,1740800.0,2745100.0,2723300.0,561800.0,2802700.0,,,,,,,,,5283900.0,27650000.0,3247700.0,2972500.0,10087100.0,1761200.0,4030600.0,2526400.0,3897700.0,538600.0,653450.0,10920200.0,383600.0,4877900.0,1004800.0,,
2024-06-06 22:00:00,,,,,,,,,,,,,,,,,,,,295761.0,112448.0,225447.0,2477687.0,,,,,,,,,,,,,,,,,,,,,
2024-06-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,36188381096.0,18220286186.0,3298527575.0,,,,,,,,,,,,,,,,,0.0
2024-06-07 04:00:00,412386000.0,13621700.0,19661400.0,9380700.0,53103900.0,14023300.0,11545000.0,2468800.0,2499100.0,1080000.0,677000.0,2596200.0,1593600.0,13932600.0,3724300.0,2793200.0,2169500.0,344000.0,2442500.0,,,,,,,,,12195100.0,43868900.0,4053600.0,1699700.0,7303800.0,2053400.0,2677900.0,3649300.0,2558300.0,647500.0,388690.0,13862900.0,409800.0,3529100.0,1926900.0,,
2024-06-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,14262185861.0,9096091805.0,1722237785.0,,,,,,,,,,,,,,,,,
2024-06-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,13534028500.0,7910768788.0,1475878151.0,,,,,,,,,,,,,,,,,
2024-06-09 22:00:00,,,,,,,,,,,,,,,,,,,,127159.0,141494.0,235288.0,3283823.0,,,,,,,,,,,,,,,,,,,,,
2024-06-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20597699541.0,10377300126.0,1815361482.0,,,,,,,,,,,,,,,,,0.0
2024-06-10 04:00:00,313434100.0,13982900.0,23726700.0,11220900.0,97010200.0,12418900.0,10164700.0,3417500.0,2640500.0,1033700.0,535200.0,2542900.0,1401600.0,19152300.0,3438200.0,5591500.0,2018600.0,246500.0,3127800.0,,,,,,,,,4215300.0,17066900.0,7087300.0,3104300.0,7155600.0,2085200.0,1923500.0,3626200.0,1850200.0,1126700.0,1059940.0,18617400.0,355400.0,9360100.0,991900.0,,
2024-06-10 22:00:00,,,,,,,,,,,,,,,,,,,,415605.0,486872.0,248001.0,3180482.0,,,,,,,,,,,,,,,,,,,,,
2024-06-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,37116136345.0,19184721538.0,2812642453.0,,,,,,,,,,,,,,,,,0.0
2024-06-11 04:00:00,222551200.0,14551100.0,21540600.0,9673700.0,172373300.0,11508600.0,18373900.0,4109100.0,3247000.0,948400.0,750400.0,3553600.0,1690500.0,12741200.0,2667300.0,3577600.0,4446900.0,389300.0,2678900.0,,,,,,,,,4004100.0,13338900.0,6532700.0,3081300.0,12057500.0,1507200.0,1551600.0,3125400.0,3318600.0,1689300.0,765430.0,12853200.0,840000.0,4304400.0,1145900.0,,
2024-06-11 22:00:00,,,,,,,,,,,,,,,,,,,,355340.0,230645.0,176239.0,2827607.0,,,,,,,,,,,,,,,,,,,,,
2024-06-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,34497940694.0,17142905351.0,2853692260.0,,,,,,,,,,,,,,,,,0.0
2024-06-12 04:00:00,299595000.0,22366200.0,27864700.0,11983200.0,198134300.0,20309500.0,40871300.0,2594600.0,4817300.0,1055500.0,1111000.0,3812900.0,1838300.0,24435500.0,4992600.0,4023100.0,3083800.0,284600.0,3935100.0,,,,,,,,,5911900.0,27934800.0,7816300.0,3028300.0,10401900.0,3429700.0,2717800.0,4556300.0,2911100.0,3693400.0,584940.0,16710400.0,1054100.0,7084800.0,1787400.0,,
2024-06-12 22:00:00,,,,,,,,,,,,,,,,,,,,227777.0,288379.0,171389.0,1692299.0,,,,,,,,,,,,,,,,,,,,,
2024-06-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,28955204146.0,14472382154.0,2085097655.0,,,,,,,,,,,,,,,,,69100.0
2024-06-13 04:00:00,260704500.0,15960600.0,20913300.0,9954600.0,97862700.0,15591800.0,13733200.0,2243400.0,3183900.0,1583900.0,656900.0,4051700.0,1322400.0,17109400.0,2671700.0,3113800.0,2895500.0,219800.0,2621300.0,,,,,,,,,5861100.0,21680300.0,4704500.0,2027800.0,8819500.0,2058300.0,3316900.0,4324500.0,2575300.0,1781200.0,665720.0,12404400.0,1609800.0,8543100.0,2762900.0,,
2024-06-13 22:00:00,,,,,,,,,,,,,,,,,,,,977195.0,462472.0,540657.0,4538563.0,,,,,,,,,,,,,,,,,,,,,
2024-06-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,27403884779.0,15793876596.0,2330458883.0,,,,,,,,,,,,,,,,,2000.0
2024-06-14 04:00:00,309320400.0,13582000.0,18063600.0,10243300.0,70122700.0,9192500.0,11330800.0,2023300.0,4195300.0,1485200.0,709100.0,2722800.0,1395500.0,11601100.0,3055000.0,1775100.0,2251100.0,1774000.0,2366100.0,,,,,,,,,7076500.0,25973300.0,4803300.0,2579600.0,8097800.0,2537200.0,2177600.0,2994100.0,5066500.0,1769100.0,863410.0,11948400.0,1263300.0,3701200.0,2384700.0,,
2024-06-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,14121265576.0,12733651076.0,1065293341.0,,,,,,,,,,,,,,,,,
2024-06-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,13281140541.0,9878388158.0,1147997523.0,,,,,,,,,,,,,,,,,
2024-06-16 22:00:00,,,,,,,,,,,,,,,,,,,,280579.0,368754.0,297232.0,2294942.0,,,,,,,,,,,,,,,,,,,,,
2024-06-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,30006354476.0,17838856988.0,2244770232.0,,,,,,,,,,,,,,,,,2600.0
2024-06-17 04:00:00,288504400.0,20790000.0,19618500.0,11266600.0,93728300.0,18593700.0,11232800.0,2532200.0,3198900.0,1227900.0,859000.0,3445400.0,1904900.0,14760500.0,3668500.0,3915000.0,2641900.0,1593500.0,1883400.0,,,,,,,,,3877700.0,15016000.0,7195200.0,2048100.0,22821400.0,4237900.0,4915400.0,5442800.0,3165200.0,1540000.0,1591000.0,17527000.0,1044700.0,2951400.0,2141000.0,,
2024-06-17 22:00:00,,,,,,,,,,,,,,,,,,,,0.0,0.0,223250.0,2417128.0,,,,,,,,,,,,,,,,,,,,,
2024-06-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,39481285950.0,21022514455.0,4046511952.0,,,,,,,,,,,,,,,,,0.0
2024-06-18 04:00:00,294335100.0,17112500.0,21869900.0,13060400.0,79943300.0,27155100.0,11629400.0,2437000.0,3275300.0,1211900.0,1018000.0,3722000.0,1763800.0,9511600.0,2673100.0,7552300.0,2359200.0,1704900.0,2387400.0,,,,,,,,,4921400.0,12033500.0,19721300.0,2230400.0,16022800.0,2263900.0,3084600.0,4767600.0,3063800.0,2157900.0,1184800.0,19039600.0,597700.0,6850000.0,1863600.0,,
2024-06-18 22:00:00,,,,,,,,,,,,,,,,,,,,129307.0,145002.0,155925.0,1610561.0,,,,,,,,,,,,,,,,,,,,,
2024-06-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,21103423504.0,15275373778.0,2241396569.0,,,,,,,,,,,,,,,,,
2024-06-19 22:00:00,,,,,,,,,,,,,,,,,,,,337407.0,137477.0,255364.0,2015972.0,,,,,,,,,,,,,,,,,,,,,
2024-06-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,25641109124.0,16115123753.0,2343938226.0,,,,,,,,,,,,,,,,,0.0
2024-06-20 04:00:00,517768400.0,19877400.0,20160100.0,11801200.0,86172500.0,28403200.0,8940000.0,3360000.0,4463300.0,1352600.0,615700.0,4381700.0,1944600.0,10662400.0,7522000.0,8253800.0,2795200.0,4240200.0,3190700.0,,,,,,,,,7290500.0,22898000.0,12331700.0,2191400.0,9697300.0,8833000.0,5137200.0,7648000.0,2930500.0,1460400.0,1212900.0,21690400.0,977200.0,4627100.0,1966800.0,,
2024-06-20 22:00:00,,,,,,,,,,,,,,,,,,,,589348.0,280697.0,596460.0,3731478.0,,,,,,,,,,,,,,,,,,,,,
2024-06-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,26188171739.0,15933353456.0,2214701928.0,,,,,,,,,,,,,,,,,12600.0
2024-06-21 04:00:00,649445800.0,34187100.0,57759000.0,22359200.0,241805100.0,20175600.0,14844100.0,3445900.0,8265100.0,2450600.0,712800.0,6378200.0,3833100.0,20757700.0,5682100.0,7220200.0,2061700.0,1808100.0,7349500.0,,,,,,,,,8865600.0,26827500.0,21739300.0,3311600.0,10190400.0,6602000.0,6040100.0,8500600.0,7128200.0,2080600.0,1373300.0,18980700.0,683100.0,5883000.0,1377700.0,,
2024-06-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9858198793.0,7423703673.0,948392979.0,,,,,,,,,,,,,,,,,
2024-06-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11170471802.0,9418141333.0,1063910411.0,,,,,,,,,,,,,,,,,
2024-06-23 22:00:00,,,,,,,,,,,,,,,,,,,,203473.0,117934.0,158339.0,1372957.0,,,,,,,,,,,,,,,,,,,,,
2024-06-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,43152133651.0,23137744903.0,3420423301.0,,,,,,,,,,,,,,,,,200.0
2024-06-24 04:00:00,476060900.0,15913700.0,18298000.0,13525300.0,80727000.0,19741700.0,7793300.0,2878200.0,2447300.0,1323100.0,364100.0,4444000.0,1722900.0,12479300.0,5093000.0,4861200.0,2746000.0,6134200.0,3329000.0,,,,,,,,,4626900.0,12836300.0,11430300.0,2716200.0,6696200.0,3222800.0,2239400.0,4598500.0,3037800.0,1935200.0,764700.0,10165400.0,463800.0,3478400.0,1098000.0,,
2024-06-24 22:00:00,,,,,,,,,,,,,,,,,,,,280021.0,128998.0,170491.0,3303236.0,,,,,,,,,,,,,,,,,,,,,
2024-06-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,29201215431.0,13235546063.0,2517391150.0,,,,,,,,,,,,,,,,,0.0
2024-06-25 04:00:00,414192600.0,16413400.0,23130200.0,12063200.0,55549700.0,13346800.0,8205500.0,2830100.0,2990400.0,1644700.0,435900.0,6376800.0,1564200.0,18888700.0,5577900.0,8650400.0,2421400.0,12111600.0,3551100.0,,,,,,,,,3820900.0,14711300.0,5948200.0,2336100.0,8444300.0,4062300.0,3421300.0,3519300.0,4787600.0,909000.0,1176500.0,9031100.0,421600.0,3111300.0,1374600.0,,
2024-06-25 22:00:00,,,,,,,,,,,,,,,,,,,,192918.0,0.0,304288.0,1678591.0,,,,,,,,,,,,,,,,,,,,,
2024-06-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,22506003064.0,11694054195.0,1670038554.0,,,,,,,,,,,,,,,,,1200.0
2024-06-26 04:00:00,362975900.0,16507000.0,19839000.0,8882300.0,66213200.0,11901500.0,8036300.0,2232100.0,2198600.0,2442500.0,586900.0,3443900.0,1505300.0,10232600.0,4486800.0,8591500.0,2183800.0,3869500.0,3001900.0,,,,,,,,,4690300.0,13855700.0,4750600.0,2299900.0,6983700.0,3979600.0,3603900.0,4537400.0,2803700.0,1405900.0,1987400.0,7955600.0,502300.0,6518100.0,1210300.0,,
2024-06-26 22:00:00,,,,,,,,,,,,,,,,,,,,267860.0,0.0,313903.0,1612114.0,,,,,,,,,,,,,,,,,,,,,
2024-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,21231745045.0,11771834016.0,2831651846.0,,,,,,,,,,,,,,,,,0.0
2024-06-27 04:00:00,252571700.0,14806300.0,18848900.0,10121200.0,49772700.0,10864600.0,7518200.0,1948100.0,1995100.0,1709400.0,576200.0,3616400.0,1254900.0,9650500.0,3206800.0,7422300.0,2779400.0,3946200.0,3357700.0,,,,,,,,,4977800.0,11124600.0,4011800.0,1902700.0,7057100.0,7436700.0,3593200.0,4772300.0,4751300.0,1070700.0,1186700.0,8909800.0,1209200.0,3242800.0,1665000.0,,
2024-06-27 22:00:00,,,,,,,,,,,,,,,,,,,,317912.0,279378.0,421361.0,2082339.0,,,,,,,,,,,,,,,,,,,,,
2024-06-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,24952866877.0,12861158844.0,2396070692.0,,,,,,,,,,,,,,,,,0.0
2024-06-28 04:00:00,315516700.0,28362300.0,29156600.0,15855100.0,82542700.0,11216100.0,25814800.0,3375400.0,8891500.0,6689500.0,820100.0,11036200.0,2131700.0,21375900.0,5477000.0,9594900.0,3771900.0,9413700.0,2141700.0,,,,,,,,,3955100.0,10426500.0,15030100.0,12826700.0,14037600.0,22248500.0,18228000.0,13443600.0,16150700.0,4059800.0,7948900.0,34150900.0,1008500.0,4419400.0,2130400.0,,
2024-06-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,12652903396.0,6584792001.0,1139066175.0,,,,,,,,,,,,,,,,,
2024-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,17333226409.0,8396416013.0,1567841881.0,,,,,,,,,,,,,,,,,
2024-06-30 22:00:00,,,,,,,,,,,,,,,,,,,,203425.0,165670.0,242180.0,1677212.0,,,,,,,,,,,,,,,,,,,,,
2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,25468379421.0,12281551839.0,1814659116.0,,,,,,,,,,,,,,,,,8400.0
2024-07-01 04:00:00,284885500.0,17662800.0,16006100.0,10328200.0,60402900.0,10717000.0,6552400.0,2546100.0,2950200.0,1458100.0,507000.0,4205200.0,1989000.0,13438700.0,3124500.0,4521700.0,2098800.0,14862800.0,3585300.0,,,,,,,,,3797900.0,12587300.0,7074400.0,3031200.0,10724800.0,4637500.0,1727300.0,3906100.0,4218300.0,903700.0,1307300.0,9481400.0,515300.0,2651900.0,1744800.0,,
2024-07-01 22:00:00,,,,,,,,,,,,,,,,,,,,176868.0,152638.0,164538.0,2221342.0,,,,,,,,,,,,,,,,,,,,,
2024-07-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20151616992.0,9421757718.0,2024773533.0,,,,,,,,,,,,,,,,,0.0
2024-07-02 04:00:00,218374000.0,13979800.0,17372500.0,7739500.0,58046200.0,10655500.0,5920500.0,4584600.0,2119800.0,1290000.0,446500.0,4205800.0,1377900.0,14319000.0,3725600.0,4999100.0,1926700.0,3663100.0,1854000.0,,,,,,,,,4921700.0,12172000.0,5351900.0,5482400.0,6933600.0,3565600.0,1839500.0,3466700.0,3074900.0,881200.0,876800.0,7675700.0,552200.0,2863600.0,1441500.0,,
2024-07-02 22:00:00,,,,,,,,,,,,,,,,,,,,379778.0,149401.0,240371.0,2002879.0,,,,,,,,,,,,,,,,,,,,,
2024-07-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,29756701685.0,16121324440.0,2813419415.0,,,,,,,,,,,,,,,,,1100.0
2024-07-03 04:00:00,215749000.0,9932800.0,10242100.0,6005600.0,37369800.0,11808700.0,3560800.0,3078400.0,1352200.0,668900.0,350700.0,2114700.0,814400.0,7869800.0,3961700.0,3760800.0,1651600.0,1830700.0,1753300.0,,,,,,,,,5055300.0,16834200.0,2711700.0,3560100.0,4315000.0,2026100.0,2793500.0,2206100.0,1635700.0,718700.0,447500.0,8949300.0,162800.0,4645500.0,2693200.0,,
2024-07-03 22:00:00,,,,,,,,,,,,,,,,,,,,229202.0,216666.0,213138.0,1955159.0,,,,,,,,,,,,,,,,,,,,,
2024-07-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,41149609230.0,20252514386.0,3243822145.0,,,,,,,,,,,,,,,,,
2024-07-04 22:00:00,,,,,,,,,,,,,,,,,,,,326793.0,147821.0,148136.0,1977061.0,,,,,,,,,,,,,,,,,,,,,
2024-07-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,55417544033.0,31131942647.0,4644036182.0,,,,,,,,,,,,,,,,,0.0
2024-07-05 04:00:00,214176700.0,16000300.0,20967500.0,21354100.0,60412400.0,11372900.0,5365500.0,2880900.0,2280900.0,1273500.0,530100.0,2844900.0,2620700.0,6599200.0,2858200.0,8993700.0,1843100.0,3491800.0,3478000.0,,,,,,,,,5950600.0,23018600.0,4684000.0,2470600.0,10681000.0,3065800.0,1548600.0,4368000.0,1485900.0,596700.0,811500.0,17360300.0,419900.0,4814800.0,1440600.0,,
2024-07-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20610320577.0,11586293705.0,2078535871.0,,,,,,,,,,,,,,,,,
2024-07-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20553359505.0,10857947538.0,1842515124.0,,,,,,,,,,,,,,,,,
2024-07-07 22:00:00,,,,,,,,,,,,,,,,,,,,256652.0,198710.0,178880.0,1693098.0,,,,,,,,,,,,,,,,,,,,,
2024-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,39766159899.0,22627377457.0,3692404575.0,,,,,,,,,,,,,,,,,0.0
2024-07-08 04:00:00,237677300.0,12962300.0,21035900.0,14917500.0,59085900.0,22582400.0,8622600.0,2364600.0,1913400.0,1671600.0,546900.0,2857300.0,1611300.0,7231100.0,3542900.0,7945600.0,3836100.0,4565900.0,3836300.0,,,,,,,,,5790800.0,19742900.0,5084100.0,3777500.0,10601400.0,4371300.0,7712800.0,5026500.0,1784000.0,817400.0,708800.0,14871900.0,273700.0,3079500.0,1196700.0,,
2024-07-08 22:00:00,,,,,,,,,,,,,,,,,,,,184948.0,119959.0,198037.0,2156910.0,,,,,,,,,,,,,,,,,,,,,
2024-07-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,27849512607.0,15269945822.0,2418798702.0,,,,,,,,,,,,,,,,,0.0
2024-07-09 04:00:00,285366600.0,17207200.0,15121400.0,8753200.0,48076100.0,19935200.0,14334200.0,2416000.0,1896100.0,2112700.0,434700.0,3390800.0,1356800.0,8757900.0,3301600.0,7457400.0,2000800.0,1940400.0,2513800.0,,,,,,,,,3901500.0,14005300.0,4796400.0,2103700.0,4898800.0,2925800.0,5186200.0,4133400.0,2385500.0,540600.0,570400.0,8562100.0,333000.0,19073300.0,3504700.0,,
2024-07-09 22:00:00,,,,,,,,,,,,,,,,,,,,175197.0,226258.0,141409.0,1823751.0,,,,,,,,,,,,,,,,,,,,,
2024-07-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,26175260526.0,14578679176.0,1952272010.0,,,,,,,,,,,,,,,,,110100.0
2024-07-10 04:00:00,248978600.0,18196100.0,15952500.0,10983300.0,62627700.0,19293500.0,6350300.0,2683300.0,2904400.0,1475800.0,603200.0,2740600.0,1755800.0,14638800.0,2976000.0,5454700.0,5888000.0,1516400.0,3559400.0,,,,,,,,,5556200.0,13142600.0,5289300.0,2570900.0,4864300.0,34629500.0,5379600.0,6353800.0,3991000.0,718400.0,1279700.0,78868400.0,237100.0,11153500.0,1987500.0,,
2024-07-10 22:00:00,,,,,,,,,,,,,,,,,,,,286594.0,162881.0,103547.0,1431449.0,,,,,,,,,,,,,,,,,,,,,
2024-07-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,28707803842.0,15230095766.0,2286890972.0,,,,,,,,,,,,,,,,,400.0
2024-07-11 04:00:00,374782700.0,23111200.0,25625800.0,16458300.0,64710600.0,21584200.0,5245100.0,2855100.0,3016400.0,1764900.0,678800.0,3719900.0,6021100.0,26702500.0,6112400.0,6718600.0,2608400.0,1924000.0,2969900.0,,,,,,,,,9322000.0,20141500.0,7586800.0,7228700.0,4814300.0,14938800.0,8349500.0,9838400.0,3834200.0,1398500.0,652600.0,129537900.0,1196700.0,9910800.0,3067800.0,,
